action,id,report_number,object_class,time,x,y,speed,nextx,nexty
point,600,4,1,3,12365.23251,17369.19904,448,12245,17333
point,599,4,0,3,13317.64592,5823.379827,132,13394,5841
point,598,4,1,3,6544.184198,20482.54703,298,6522,20428
point,597,4,1,3,13061.81514,18526.08992,504.5,13080,18532
point,596,4,0,3,11287.93162,13061.48598,1009,10544,13292
point,595,4,1,3,9326.386358,11389.43038,504.5,9463,11616
point,594,4,0,3,12327.5059,12540.89884,1009,12996,11264
point,593,4,0,3,9527.762917,14313.61944,448,9420,14236
point,592,4,0,3,15682.50565,10227.55758,132,15668,10202
point,591,4,0,3,21191.24213,10677.4115,132,21063,10755
point,590,4,1,3,8004.933812,19568.5894,504.5,8055,19564
point,589,4,0,3,8408.51674,18307.14853,298,8704,18357
point,588,4,0,3,12245.75104,28555.58079,448,12222,28565
point,587,4,3,3,6662.532847,22044.45969,126.125,6671,22039
point,586,4,3,3,16051.9564,23945.33793,126.125,15748,23617
point,585,4,1,3,5087.738845,18595.1066,298,5264,18505
point,584,4,1,3,8629.521796,7254.527136,298,8639,7242
point,583,4,0,3,16444.55453,27113.80788,448,16067,27290
point,582,4,1,3,13740.10572,21615.50661,298,13811,21424
point,581,4,3,3,7900.546417,23810.51336,126.125,7915,23813
point,580,4,0,3,14572.37859,15189.19353,298,14544,14927
point,579,4,0,3,16168.24126,14176.56176,336,16081,14393
point,578,4,0,3,10654.03477,6295.753101,149,10650,6304
point,577,4,0,3,8651.605198,19666.98937,336,8843,19730
point,576,4,2,3,8445.797143,21248.09784,252.25,8418,21043
point,575,4,0,3,5441.081903,20086.69737,298,5651,20112
point,574,4,0,3,11932.0986,19085.09519,298,12063,19018
point,573,4,0,3,8274.573651,23092.12077,298,8316,22990
point,572,4,0,3,16946.25544,18618.89682,672,16825,18588
point,571,4,4,3,4728.255228,17795.57448,63.0625,4634,17805
point,570,4,0,3,12174.29752,19236.38042,672,12201,19289
point,569,4,0,3,8584.871536,10172.44047,672,8192,9703
point,568,4,4,3,6438.169167,13764.31104,63.0625,6243,13894
point,567,4,0,3,7525.027326,16355.70659,672,7589,16407
point,566,4,1,3,18506.82773,11772.53349,504.5,18510,11773
point,565,4,0,3,11077.83524,14486.08847,336,11072,14442
point,564,4,5,3,11513.57445,14532.37526,31.53125,11504,14673
point,563,4,4,3,12341.61379,8876.175673,63.0625,12363,8856
point,562,4,0,3,13317.07408,24283.24668,298,12793,23741
point,561,4,0,3,3139.426668,11968.94471,672,3254,11972
point,560,4,4,3,12491.56851,19583.32647,63.0625,12484,19594
point,559,4,1,3,3038.516184,17625.32563,298,3067,17771
point,558,4,2,3,13696.60528,19706.89594,252.25,13698,19705
point,557,4,0,3,8029.388447,19566.34773,336,7935,19575
point,556,4,0,3,15276.28525,12294.70228,448,15205,12345
point,555,4,0,3,8726.974686,10351.18445,298,8704,10363
point,554,4,0,3,8744.825565,20059.29833,336,8802,19982
point,553,4,0,3,11208.91137,10741.42047,149,11052,10854
point,552,4,0,3,12854.78061,28260.56122,298,12844,28239
point,551,4,0,3,7002.42779,16839.23324,298,7019,16798
point,550,4,1,3,8162.512516,12288.94429,448,8259,12449
point,549,4,1,3,15259.07589,12306.84493,448,15205,12345
point,548,4,0,3,20758.65946,22719.81228,132,20763,21909
point,547,4,3,3,12574.08845,11242.99894,126.125,12571,11258
point,546,4,1,3,11392.13751,21454.53109,298,11418,21417
point,545,4,1,3,15049.2331,22488.81117,149,14989,22150
point,544,4,0,3,14620.50331,21514.67701,448,14604,21671
point,543,4,0,3,14139.63632,28186.81063,448,14171,28172
point,542,4,0,3,15081.969,13325.15926,448,15114,13360
point,541,4,0,3,15377.3059,12223.42376,224,15205,12345
point,540,4,1,3,7258.301629,20385.47879,504.5,7267,20379
point,539,4,2,3,13171.0908,18607.67057,252.25,13143,18577
point,538,4,2,3,13028.43131,20331.37026,252.25,13015,20306
point,537,4,1,3,4870.71132,22918.40873,132,4957,22882
point,536,4,1,3,6597.985766,17085.47744,298,6856,17184
point,535,4,1,3,17452.94743,21546.25985,298,17301,21374
point,534,4,0,3,17545.37098,13206.07924,132,17401,13246
point,533,4,0,3,16987.11958,12111.70374,298,16873,12121
point,532,4,0,3,8241.287595,20777.67951,298,8264,20779
point,531,4,2,3,8327.918614,21660.27216,252.25,8321,21635
point,530,4,3,3,11032.16468,17376.43712,126.125,10979,17478
point,529,4,0,3,14454.73186,19298.73186,298,14445,19289
point,528,4,0,3,8619.415218,22641.65083,672,8654,22251
point,527,4,0,3,11984.00825,22517.48879,672,12191,22043
point,526,4,1,3,12938.12068,27293.95256,298,12923,27291
point,525,4,1,3,16863.51526,25461.85974,132,16934,25065
point,524,4,0,3,14670.16641,15777.02187,336,14702,15755
point,523,4,0,3,15317.09186,23419.57315,298,15258,23385
point,522,4,0,3,12290.0297,18453.92782,448,12255,18826
point,521,4,0,3,10254.00977,13544.52738,1009,9708,14020
point,520,4,0,3,10986.34381,13770.55943,336,11003,13943
point,519,4,2,3,3290.588858,20629.76102,132,3354,20608
point,518,4,0,3,13864.16501,10596.76941,672,13858,10979
point,517,4,1,3,11698.01041,16642.52056,336,11694,16656
point,516,4,2,3,5576.739655,17803.13804,252.25,5578,17803
point,515,4,1,3,9859.527177,21339.67091,149,10074,21316
point,514,4,1,3,4842.600616,19705.65235,298,4845,19704
point,513,4,2,3,13606.48794,26975.15475,99,13603,26968
point,512,4,0,3,12769.85944,9756.44605,448,12661,9703
point,511,4,0,3,15063.34076,29150.68152,298,14985,28994
point,510,4,0,3,11963.20904,21449.25639,1009,11552,21140
point,509,4,0,3,8972.964479,8840.146297,298,8961,8839
point,508,4,2,3,8368.081806,16311.66458,252.25,8381,16296
point,507,4,1,3,13736.9821,21239.66499,149,13543,21152
point,506,4,0,3,11821.10703,18354.24771,44,11916,18317
point,505,4,3,3,14059.99596,11717,126.125,13975,11717
point,504,4,1,3,10269.70624,12268.20498,298,10244,12267
point,503,4,1,3,20712.61699,21516.21819,132,20665,21145
point,502,4,0,3,12406.77252,14093.6416,298,12692,14109
point,501,4,1,3,8723.09262,17700.59644,448,8737,17640
point,500,4,0,3,10854.3073,14353.40414,149,11072,14442
point,499,4,0,3,12063.81431,30156.4439,132,12083,30177
point,498,4,0,3,10487.61976,19540.38757,448,10549,19531
point,497,4,0,3,11778.97711,16994.84461,224,11816,16870
point,496,4,5,3,15656.63553,8689.523862,31.53125,15657,8699
point,495,4,0,3,11470.80996,23740.7047,672,11494,23686
point,494,4,2,3,13336.23182,28284.08965,252.25,13402,28278
point,493,4,1,3,6863.875476,15087.91278,132,6887,15068
point,492,4,0,3,12936.02461,21409.95079,298,12970,21342
point,491,4,3,3,11808.39953,20019.99071,126.125,11794,19947
point,490,4,1,3,9783.301068,23533.40337,298,9835,23493
point,489,4,0,3,17414.12465,11232.941,448,17584,11395
point,488,4,1,3,12358.31474,28510.94014,448,12807,28333
point,487,4,1,3,13296.73597,26320.42708,298,13316,26311
point,486,4,0,3,8416.875245,20992.38604,672,8412,20773
point,485,4,3,3,13115.80149,20831.27401,126.125,13067,20927
point,484,4,1,3,10777.13825,11710.83735,149,10607,11911
disappearpoint,483,3,0,3,13922,24288,0,13922,24288
point,482,4,4,3,15831.26519,27759.01247,63.0625,15865,27866
point,481,4,1,3,10370.44909,21077.70347,448,10370,20956
point,480,4,2,3,8076.077052,13575.52317,252.25,7973,13639
point,479,4,2,3,11566.92581,23714.34084,252.25,11494,23686
point,478,4,1,3,18000.5396,28626.91263,504.5,18042,28612
point,477,4,3,3,10857.86848,27832.33082,126.125,10692,27851
disappearpoint,476,3,2,3,9133,17322,0,9133,17322
point,475,4,0,3,14124.23673,9325.94554,298,14025,9270
point,474,4,0,3,10559.11721,18010.97508,298,10472,18718
point,473,4,5,3,15292.81385,15406.23854,31.53125,15283,15408
point,472,4,1,3,11023.92469,14422.43447,149,11072,14442
point,471,4,1,3,7686.405875,19303.37334,224,7744,19389
point,470,4,0,3,14737.17299,10030.20155,448,14663,10196
point,469,4,1,3,14129.14061,26170.22187,298,14444,26046
point,468,4,0,3,5484.494198,19280.8951,298,5517,19259
point,467,4,0,3,16246.7407,29157.81354,198,16353,29111
point,466,4,1,3,12869.55666,17878.64602,298,12866,17587
point,465,4,0,3,12142.59283,6178.967872,298,12481,5979
point,464,4,0,3,11093.24446,14430.19139,298,11457,14228
point,463,4,3,3,13030.19655,17864.72934,126.125,13025,17864
point,462,4,0,3,11985.29917,17914.61049,224,11836,17634
point,461,4,1,3,7991.602677,11694.61078,448,8089,11636
point,460,4,2,3,6047.916031,15323.33042,252.25,6256,15391
point,459,4,2,3,10886.46339,5394.391576,252.25,10887,5363
point,458,4,0,3,10990.16331,13810.10249,336,10986,13767
point,457,4,1,3,11692.56065,18801.19043,224,11974,18944
point,456,4,2,3,2497.012861,19292.95774,252.25,2525,19201
point,455,4,0,3,7720.785343,18042.87128,298,7682,17976
point,454,4,0,3,14328.19931,20960.25989,672,14003,20825
point,453,4,3,3,14070.18338,6962.052393,126.125,13615,6832
point,452,4,1,3,13364.2093,8244.555797,448,13444,8248
point,451,4,1,3,9028.294404,22200.78368,198,8893,22138
point,450,4,2,3,5041.50503,19576.71833,149,4845,19704
point,449,4,1,3,11602.94562,28779.08831,448,11321,28824
point,448,4,1,3,16089.0466,11292.24734,66,16164,11489
point,447,4,0,3,14980.36722,22093.19072,298,14958,21946
point,446,4,5,3,13223.26805,14242.80541,31.53125,13194,14198
point,445,4,1,3,12018.5958,25857.53159,298,11957,25858
point,444,4,0,3,16235.37804,11465.61092,448,16420,11403
point,443,4,0,3,4237.008538,15388.96676,298,4286,15523
point,442,4,2,3,11449.80942,21371.55797,252.25,11537,21247
point,441,4,0,3,11260.62619,13473.77793,298,11245,13460
point,440,4,0,3,13180.40707,25350.87595,298,13089,25166
point,439,4,0,3,16166.93911,29063.80957,298,16171,29073
point,438,4,3,3,6932.282371,19810.35307,126.125,7005,19793
point,437,4,0,3,15934.27699,13213.14632,298,15706,13223
point,436,4,1,3,12658.61058,21882.80105,504.5,12327,21748
point,435,4,0,3,5661.241929,18335.09369,298,5692,18330
point,434,4,0,3,12351.39402,6809.660981,132,12299,6812
point,433,4,0,3,12103.36207,7581.36441,99,12115,7715
point,432,4,2,3,13369.7729,25732.54581,252.25,13348,25689
point,431,4,5,3,11488.49276,28092.2545,31.53125,11589,28197
point,430,4,4,3,8742.00904,16637.29012,63.0625,8598,16476
point,429,4,0,3,6019.249581,14733.20073,448,6386,14601
point,428,4,3,3,10621.9417,16382.21577,126.125,10638,16420
point,427,4,0,3,14291.86116,27589.00797,298,14309,27623
point,426,4,0,3,6521.733076,17894.34067,298,6506,17925
point,425,4,0,3,14638.88757,21340.53719,448,14640,21330
point,424,4,0,3,8441.839719,18312.7705,298,8704,18357
point,423,4,1,3,10861.41365,14356.29625,149,11072,14442
point,422,4,1,3,12095.4269,28340.3202,298,12141,28294
point,421,4,0,3,8794.466489,19992.18511,336,8498,20393
point,420,4,0,3,13744.08147,20722.92277,672,14003,20825
point,419,4,1,3,7759.668685,8392.030029,298,8080,8640
point,418,4,0,3,3694.861136,17564.60791,298,3687,17583
point,417,4,1,3,21035.17821,17797.49298,132,21044,17911
point,416,4,1,3,10291.22077,21293.11893,298,10320,21290
point,415,4,3,3,5498.1848,18371.88107,126.125,5535,18356
point,414,4,0,3,14944.9571,9801.62106,298,14861,9780
point,413,4,0,3,9382.262621,22129.09293,198,9496,22178
point,412,4,0,3,10322.23697,4984.362276,298,10358,5033
point,411,4,0,3,20813.33267,16483.69674,132,20855,16761
point,410,4,1,3,8398.26111,19511.88538,298,8370,19113
point,409,4,1,3,15787.53095,14109.11801,448,15844,14192
point,408,4,2,3,12557.90479,11585.08434,252.25,12547,11722
point,407,4,0,3,4654.788711,17802.92113,672,4744,17794
point,406,4,0,3,9571.624956,20052.77198,298,9585,20045
point,405,4,0,3,5964.322006,14775.86543,672,6049,14978
point,404,4,1,3,13401.31125,6570.38149,504.5,13425,6777
point,403,4,0,3,8502.080143,8421.560898,298,8642,8525
point,402,4,2,3,8594.773617,20262.16462,252.25,8802,19982
point,401,4,2,3,18993.15908,11718.39912,252.25,18982,11720
point,400,4,0,3,12160.17975,22113.6495,672,12191,22043
point,399,4,0,3,12182.74712,18509.9121,448,12168,18636
point,398,4,0,3,13867.60326,10383.59775,672,13858,10979
point,397,4,0,3,19880.59368,17113.10603,132,19903,17446
point,396,4,0,3,8643.349452,22371.30278,672,8654,22251
point,395,4,2,3,13151.79378,13987.86371,252.25,13210,14007
point,394,4,0,3,8540.75721,19636.93621,336,8600,19650
point,393,4,1,3,8395.073877,22808.03481,298,8399,22799
point,392,4,2,3,11934.22869,6302.729019,252.25,11870,6341
point,391,4,0,3,19391.70106,22923.29534,132,19207,23436
point,390,4,0,3,9657.224441,11940.03295,672,9659,11943
point,389,4,0,3,11228.9191,15157.1735,672,11258,15262
point,388,4,2,3,10056.3061,15474.13598,252.25,10097,15603
point,387,4,0,3,14273.52427,11684.21565,298,14264,11685
point,386,4,0,3,15640.85787,18121.15424,132,15645,18513
point,385,4,1,3,9955.990346,21329.02448,149,10074,21316
point,384,4,5,3,10810.17338,15246.8316,31.53125,10829,15343
point,383,4,0,3,13372.16762,18952.45706,132,13371,18953
point,382,4,0,3,12706.3389,24017.22823,298,12698,24032
point,381,4,2,3,14261.15988,26880.64931,252.25,14359,26884
point,380,4,0,3,12111.95816,12729.27933,1009,12016,12788
point,379,4,0,3,2400.476807,16851.64112,672,2377,16954
point,378,4,1,3,8510.475505,10083.54498,504.5,8192,9703
point,377,4,0,3,10387.94056,21258.08533,298,10389,21253
point,376,4,0,3,14041.97957,11259.85762,672,13861,11491
point,375,4,1,3,10965.45363,18022.76554,88,10933,18028
point,374,4,0,3,8781.605722,19520.92759,504,8584,18848
point,373,4,1,3,3492.574388,19499.55247,298,3535,19414
point,372,4,0,3,13249.04673,13256.33117,298,13200,13251
point,371,4,0,3,18991.63855,16896.33642,132,18994,16939
point,370,4,0,3,7044.627517,19207.14439,298,7103,19169
point,369,4,1,3,8734.173193,13172.55601,298,9007,13005
point,368,4,1,3,10427.95787,5213.00694,298,10425,5389
point,367,4,0,3,10570.21796,26689.49738,298,10544,26692
point,366,4,1,3,6260.169111,15392.31656,298,6313,15409
point,365,4,1,3,8994.441653,14273.41066,298,9065,14245
point,364,4,1,3,4729.807319,10533.45139,298,4726,10528
point,363,4,0,3,11296.33657,18496.67052,448,11253,18445
point,362,4,0,3,8540.933107,17794.10368,672,8558,17796
point,361,4,2,3,3117.086377,18852.75083,252.25,3143,18848
point,360,4,1,3,9925.270795,6896.878655,298,9924,6974
point,359,4,1,3,15434.26601,12020.01153,298,15357,11989
point,358,4,0,3,10512.55778,12026.55735,298,10361,12212
point,1492,4,0,3,19007.76897,16407.61552,132,19033,16395
point,356,4,0,3,12909.66359,18496.19605,672,12871,18492
point,355,4,1,3,13144.85081,13107.41468,504.5,13220,12936
point,354,4,1,3,12139.02636,15909.30584,298,12081,16370
point,353,4,1,3,16877.18804,22332.66452,504.5,16622,22034
point,352,4,0,3,8491.496682,18321.14821,298,8704,18357
point,351,4,0,3,7930.579978,20785.51873,149,8001,20731
point,350,4,1,3,12263.55471,21885.62029,504.5,12327,21748
point,349,4,0,3,4571.224888,10564.4638,149,4458,10500
point,348,4,2,3,15530.10738,15169.67662,252.25,15733,15033
point,347,4,1,3,11273.97035,29160.12356,132,11256,29134
point,346,4,2,3,10586.72725,25808.98915,252.25,10623,25720
point,345,4,0,3,15537.25175,7009.517477,298,15533,7119
point,344,4,0,3,5860.999736,18289.93632,298,5888,18275
point,343,4,0,3,15530.8021,28404.96656,298,15428,28448
point,342,4,3,3,6536.352137,19585.14274,126.125,6522,19508
point,341,4,3,3,5256.79867,17815.99188,126.125,5368,17826
point,340,4,0,3,16858,12598.98472,672,16858,12703
point,339,4,0,3,9184.205779,15707.38344,448,9231,15689
point,338,4,1,3,11252.61209,15242.57848,504.5,11215,15107
point,337,4,1,3,12631.90996,26339.04502,298,12600,26355
point,336,4,0,3,8031.958763,13733.74298,298,8146,13917
point,335,4,0,3,16980.91787,12984.45931,298,16929,13253
point,334,4,3,3,13275.7065,16683.72915,126.125,13272,16650
point,333,4,0,3,7849.801061,17051.94844,298,7877,17012
point,332,4,0,3,5524.501496,22097.69297,132,5524,22095
point,331,4,0,3,11162.01067,17131.78303,448,11124,17201
point,330,4,0,3,13420.52848,19553.57609,298,13395,19543
point,329,4,0,3,10360.35336,19930.26158,448,10359,19845
point,328,4,1,3,6042.112526,17294.03482,298,6043,17288
point,327,4,5,3,13455.73276,14304.34632,31.53125,13458,14341
point,326,4,1,3,13435.73756,10114.59555,448,13518,10161
point,325,4,1,3,4600.101835,17755.26542,298,4564,17828
point,324,4,0,3,12841.82664,28329.9977,448,12807,28333
point,323,4,1,3,8164.972388,19848.83392,298,8175,19579
point,322,4,0,3,20504.7956,19446.48177,132,20671,19219
point,321,4,0,3,15212.78815,22559.8443,149,15061,22555
point,320,4,0,3,8076.49927,23254.31826,298,8187,23308
point,319,4,1,3,9202.400074,12884.7538,298,9280,12837
point,318,4,3,3,15733.96099,11720.85917,126.125,15760,11774
point,317,4,2,3,12404.56989,19076.91882,252.25,12401,19075
point,316,4,1,3,11157.85964,27856.81969,298,10923,27825
point,315,4,0,3,12828.26517,20005.96582,672,12926,19852
point,314,4,0,3,11087.31826,10918.84664,448,11235,11190
point,313,4,3,3,15657.31828,7918.232714,126.125,15651,7949
point,312,4,0,3,14056.3169,20847.17605,672,14003,20825
point,311,4,2,3,11846.06257,28270.70315,252.25,11905,28288
point,310,4,0,3,14896.9975,20108.41641,298,14860,20073
point,309,4,1,3,10551.59002,5178.46461,298,10449,5102
point,308,4,0,3,14178.29683,11705.62031,298,14131,11717
point,307,4,0,3,12318.77616,19517.80472,672,12393,19662
point,306,4,0,3,12091.96108,16783.65047,336,12059,16778
point,305,4,1,3,11813.67358,28724.29168,448,11840,28715
point,304,4,0,3,8355.806883,15082.16848,298,8327,15253
point,303,4,0,3,15419.12511,6534.57849,132,15429,6540
point,302,4,0,3,13946.55596,16083.18023,672,13749,16113
point,301,4,2,3,18558.36777,17145.26445,132,18557,17148
point,300,4,0,3,11964.63926,17875.77982,224,11836,17634
point,299,4,0,3,11253.16938,18445.20195,224,11253,18445
point,298,4,0,3,11539.22738,18764.32489,448,11558,18719
point,297,4,1,3,10552.45077,10231.29293,298,10673,10167
point,296,4,5,3,13884.56324,19999.41163,31.53125,13881,19995
point,295,4,1,3,20847.1341,11289.69394,132,20124,11478
point,294,4,1,3,7804.630669,9001.905524,298,7669,9180
point,293,4,2,3,3587.0677,23453.37738,132,4496,23044
point,292,4,2,3,10627.83534,27330.65646,252.25,10618,27255
point,291,4,2,3,10417.12122,19093.3373,252.25,10447,18930
point,290,4,0,3,8468.167611,9268.534894,448,8422,9345
point,289,4,3,3,8923.397776,10728.30432,126.125,9020,10880
point,288,4,0,3,8215.697571,8462.016976,298,8189,8497
point,287,4,1,3,15447.90032,9922.822608,298,15178,9862
point,286,4,0,3,10567.04444,4745.962754,149,10658,4825
point,285,4,0,3,15174.22314,9860.950872,132,15178,9862
point,284,4,2,3,11594.96746,11855.65037,252.25,11627,11915
point,283,4,1,3,12416.6578,14994.37494,504.5,12415,14998
point,282,4,0,3,11725.79478,5843.839536,298,11691,5865
point,281,4,5,3,11967.98127,18904.1838,31.53125,11974,18944
point,280,4,0,3,11766.05582,23033.36463,672,11906,22694
point,279,4,0,3,19348.96525,11666.06268,672,19348,11666
point,278,4,3,3,14343.78903,10551.65819,126.125,14480,10608
point,277,4,3,3,12566.38243,15940.45881,126.125,12607,15657
point,276,4,3,3,20650.26434,19247.38063,126.125,20671,19219
point,275,4,2,3,6638.324409,20907.83066,252.25,6725,20869
point,274,4,1,3,12320.85707,12636.90933,504.5,12284,12624
point,273,4,0,3,16167.30712,22972.97154,298,16155,22964
point,272,4,0,3,8234.254454,16932.62132,672,8259,16953
point,271,4,1,3,15139.16857,20362.86001,298,15231,20463
point,270,4,2,3,6447.524355,21015.66933,252.25,6515,20952
point,269,4,2,3,11811.76162,16884.2922,224,11773,17015
point,268,4,1,3,18643.75279,13155.13686,132,18642,13127
point,267,4,0,3,15672.56015,7844.011463,298,15651,7949
point,266,4,1,3,9783.301068,23533.40337,298,9835,23493
point,265,4,1,3,11326.47786,15415.23798,504.5,11416,15588
point,264,4,3,3,16479.13561,13403.98778,126.125,16431,13511
point,263,4,1,3,11591.35167,19582.17511,298,11547,19546
point,262,4,0,3,3824.830494,18307.55737,298,3873,18101
point,261,4,1,3,11516.47529,26075.30969,298,11539,25860
point,260,4,1,3,11487.6064,12635.87233,298,11236,12726
point,259,4,1,3,3170.527186,19046.1182,298,3214,19359
point,258,4,0,3,8076.49927,23254.31826,298,8187,23308
point,257,4,1,3,14459.22997,19292.8359,298,14445,19289
point,256,4,3,3,16440.31466,13993.44827,126.125,16212,14068
point,255,4,3,3,15493.10105,13448.76615,126.125,15406,13523
